Clean Technology CAD,Consumer Products & Services CAD,Financial Services CAD,Technology CAD,Industrial Products & Services CAD,Life Sciences CAD,Oil & Gas CAD,Real Estate CAD,Mining CAD,Utilities & Pipelines CAD,Comm & Media CAD,Technology US,Health Care US,Consumer Services US,Capital Goods US,Consumer Durables US,Finance US,Consumer Non-Durables US,Public Utilities US,Basic Industries US,Energy US,Transportation US,Fixed Income ETF US,Fixed Income ETF CAD,
24337.426756317855,25865.119665658312,42022.15987977788,79064.1606712207,42636.33812444132,38362.64804604733,50385.43973141506,26889.77769730572,71921.59307015095,160639.01532348874,74504.7406851948,29716.724752956197,25381.11138691922,33314.71541090771,33101.788959135665,34282.3311191403,29623.206453606836,27625.35297466957,36438.152342656365,42448.75435322241,53167.53077673672,35264.15697352435,126945.31471877635,551046.5800505504,
23526.334899245383,25003.114485197955,40621.69005869306,76429.19447085816,41215.39962447663,37084.13854060799,48706.247420315136,25993.623804490737,69524.66676109753,155285.40918584733,72021.72598162224,28726.35737733668,24535.236719251843,32204.438031913258,31998.60776631229,33139.80607363694,28635.955756338284,26704.68461186944,35223.780381815326,41034.06744554304,51395.61989620509,34088.91068088473,122714.61637532177,532681.8860990582,
29486.568204516552,39897.146033426776,31514.69178245648,29227.4487313473,41432.15810132997,62664.42791663224,75440.45437206197,39657.8768767804,45834.775478124546,72998.75016548314,180850.94441642798,20630.398399939324,25205.59378354782,26914.563550626026,20541.898845219803,20669.604863905326,33911.06980485493,21026.407580612024,34945.74942351335,43053.38759256186,29463.254932882293,52821.06613192336,106922.03843525797,545192.7594622683,
29272.69933349654,39607.768255724506,31286.11273909988,29015.459278400005,41131.64673576195,62209.91688779056,74893.27761368567,39370.23454092565,45502.33151187619,72469.28331890138,179539.21539333608,20480.7641670274,25022.775225332196,26719.34967288196,20392.90650795753,20519.686262798128,33665.1096048092,20873.901055617935,34692.28459422846,42741.117295993485,29249.55515522878,52437.949938090496,106146.52276694756,541238.4247582175,
28985.994938390406,39219.83952015119,30979.688451886235,28731.274358985313,40728.79273986818,61600.6168574887,74159.75346508838,38984.63227204551,45056.66989784446,71759.50039792745,177780.76184039452,20280.17026091298,24777.69568712076,26457.653445338394,20193.173102499786,20318.711143601955,33335.38480644105,20669.456665045178,34352.4993781088,42322.49972878861,28963.077440195942,51924.35908176648,105106.89624478076,535937.3955155561,
29503.853546265716,39920.534167278805,31533.1660319453,29244.58217448905,41456.446075678825,62701.162474704295,75484.67837352898,39681.12474849293,45861.644313881916,73041.5428138212,180956.96117491327,20642.492160199625,25220.369572290594,26930.341155729995,20553.940726094297,20681.721607414263,33930.94883677858,21038.733485690816,34966.23499569918,43078.62594898351,29480.5266081422,52852.03040600615,106984.71727811456,545512.3572907138,
30131.933144412535,40770.36461462267,32204.445741851123,29867.14238993079,42338.97309713983,64035.948144945505,77091.60020781556,40525.85863543977,46837.94942893564,74596.45504881414,184809.18255604175,21081.93062746276,25757.262136553047,27503.635685697882,20991.494105734524,21121.99519322906,34653.27267412835,21486.607159293806,35710.59805967547,43995.686021571186,30108.1096211938,53977.14723071495,109262.21361026382,557125.253267641,
29896.588262683865,40451.928469411636,31952.913540517446,29633.865651274707,42008.28536567884,63535.796609020894,76489.47775366605,40209.33219945573,46472.122529747445,74013.82087772722,183365.734005875,20917.27061556265,25556.085538220337,27288.81907049643,20827.540446540297,20957.022257812012,34382.61395734714,21318.786429159467,35431.68112339609,43652.058565818705,29872.950812633004,53555.55976501266,108408.82320161397,552773.8372396706,
29953.803563518624,40529.344301492136,32014.06418234669,29690.578160516136,42088.67971247292,63657.3897381372,76635.86129555777,40286.283757203484,46561.0596501843,74155.46657288955,183716.65450361717,20957.301535492246,25604.994099604693,27341.043691540992,20867.399643242832,20997.129253384417,34448.41449564838,21359.585759446225,35499.489338726366,43735.59872233942,29930.120876740293,53658.05298050621,108616.29314360613,553831.721206676,
30142.976959334952,40785.30757759041,32216.2491643779,29878.08915498682,42354.49097913728,64059.418300554345,77119.855459833,40540.7119832219,46855.11625465371,74623.79579192144,184876.9179515217,21089.65747787561,25766.702567559616,27513.71618935328,20999.187809777264,21129.736727918797,34665.97362922589,21494.482329852584,35723.68654071815,44011.81111422549,30119.14470443014,53996.930681753394,109302.25988473755,557329.4482044943,
29867.939327840922,40413.164692996455,31922.29409558208,29605.468475024085,41968.030182721835,63474.912307399165,76416.18035782003,40170.80089520995,46427.58979582243,73942.89582389928,183190.02054587065,20897.226270780156,25531.595966935747,27262.669076636856,20807.58208728041,20936.939820314772,34349.66620898404,21298.357324742163,35397.72808785368,43610.22820809948,29844.324528794932,53504.239201987075,108304.93852805143,552244.1319265822,
29561.099907271495,39997.99202568703,31594.34987030354,29301.325470953656,41536.88406573133,62822.82161244644,75631.14138188821,39758.11808053024,45950.629715148025,73183.26540344098,181308.07217503,20682.54481150528,25269.304684409777,26982.594127681346,20593.821560950408,20721.850375661517,33996.78509587379,21079.554964496543,35034.08002172055,43162.21145651192,29537.727707863083,52954.579261455365,107192.29984822868,546570.8155456537,
28676.890603925403,38801.60228460112,30649.323529060333,28424.886344430626,40294.464147726394,60943.712800310765,73368.91977841874,38568.903267799615,44576.18916942425,70994.26281822081,175884.92199821703,20063.904145340253,24513.4683196896,26175.511142577714,19977.834717674574,20102.03403113509,32979.89892587593,20449.039230357088,33986.167069004034,41871.17597263091,28654.217496100908,51370.64186451706,103986.04469973355,530222.2019433549,
28496.273681694598,38557.21644517859,30456.28354572555,28245.85663171872,40040.67575072685,60559.868331698686,72906.81708183269,38325.983046836256,44295.432995271345,70547.11652808165,174777.13825287,19937.53477480016,24359.074063273998,26010.648768700143,19852.00744199887,19975.4245054571,32772.18017694506,20320.244146560293,33772.11049713897,41607.45690214961,28473.743376903018,51047.09188991417,103331.10481772106,526882.6801124791,
29063.955094641504,39325.32442151933,31063.010806611434,28808.549423825432,40838.33609184446,61766.29665304448,74359.21206500774,39089.48456467096,45177.85342226225,71952.50332487246,178258.9174462647,20334.715404031238,24844.337285293113,26528.81342452904,20247.484259788762,20373.359945512777,33425.04299529137,20725.04882514378,34444.8931781086,42436.32948342723,29040.975957999093,52064.013806603645,105389.58966523182,537378.8420894621,
28626.023579641125,38732.77606236734,30594.95780629832,28374.466324912817,40222.98988942435,60835.61093662533,73238.77810177652,38500.48980672261,44497.11999388849,70868.3333044288,175572.9375950929,20028.31482314021,24469.986367425958,26129.081061320554,19942.39806529246,20066.377074202486,32921.3992320728,20412.766756137782,33925.882458322005,41796.90494532784,28603.390689340293,51279.52069927944,103801.59441417006,529281.6946200602,
28930.673526930867,39144.98623724393,30920.561963546676,28676.43909616446,40651.05953435974,61483.048594657696,74018.21537940594,38910.227895480035,44970.67669389499,71622.54333103762,177441.4571970222,20241.464408453605,24730.4060529012,26407.157516679934,20154.63328903982,20279.931733687205,33271.762338316046,20630.007837456455,34286.93568927219,42241.724843314805,28907.799768078447,51825.258504413825,104906.29378601568,534914.5286711752,
28955.99172646655,39179.24332328977,30947.621580973828,28701.5348066509,40686.63463549486,61536.85446581837,74082.99119406185,38944.279536653194,45010.03203640822,71685.22261299835,177596.74214795965,20259.1783906155,24752.048457958343,26430.267302995664,20172.271282386413,20297.679379891346,33300.879569790144,20648.061846961806,34316.941332882256,42278.691988836625,28933.097950023104,51870.612520613344,104998.10079065216,535382.6502570355,
29183.733600609386,39487.39213014927,31191.027830212122,28927.275350763157,41006.639231157984,62020.84820007859,74665.66159319799,39250.58032899363,45364.04060043994,72249.03431388749,178993.5589201329,20418.518927070196,24946.72588285681,26638.144092937502,20330.928285433187,20457.322730614564,33562.79443685709,20810.460992080578,34586.84763095793,42611.21828048647,29160.659762242918,52278.580260761024,105823.92172890189,539593.4902553648,
28721.497337928566,38861.9579478392,30696.998370831723,28469.101087296178,40357.14194877752,61038.510385711335,73483.04469990541,38628.896969091096,44645.5271684639,71104.69397482778,176158.50995582034,20095.113429765028,24551.598874913798,26216.22699559889,20008.91012161284,20133.302626372068,33031.19896391549,20480.847590132464,34039.03235119842,41936.306339615505,28698.788962218736,51450.54859460406,104147.79437824742,531046.959447623,
28541.86863747129,38618.90923344723,30505.01458041805,28291.05091214933,40104.74212166769,60656.7660717074,73023.47033754594,38387.305854219354,44366.30711485232,70659.9941869012,175056.78730377505,19969.435472642526,24398.049366398962,26052.266644552234,19883.77129335386,20007.385828088976,32824.61672084426,20352.75719172483,33826.14696175897,41674.03017339991,28519.30228346632,51128.768881202486,103496.43791380044,527725.7093719385,
28164.537915267,38108.35748587638,30101.73057232862,27917.036063710686,39574.547287517315,59854.868282914205,72058.08159056827,37879.81596189909,43779.77331365592,69725.85119240607,172742.49230021046,19705.434485019323,24075.50098301411,25707.849090365118,19620.90280784706,19742.88312716836,32390.666985784006,20083.68859402553,33378.95674360653,41123.08895430089,28142.26989416947,50452.83362509133,102128.18882823372,520749.04202151636,
28538.27533093085,38614.047267999355,30501.174121694054,28287.489182552374,40099.69309583133,60649.12962866243,73014.27697614055,38382.47304670602,44360.72157511224,70651.09837764343,175034.7483578757,19966.921400981555,24394.97775004911,26048.986768896008,19881.26800646874,20004.86697863079,32820.484233534175,20350.194861400145,33821.888385817096,41668.78358050542,28515.711817939147,51122.33197470701,103483.40812826007,527659.2708262661,
29089.226467071283,39359.51814760176,31090.020376104912,28833.598718709094,40873.84539529021,61820.003007917534,74423.8680739907,39123.47322585988,45217.13597536605,72015.06667878822,178413.9151909641,20352.396623416396,24865.93966178534,26551.8804682947,20265.08963090322,20391.07476667708,33454.106373185554,20743.069442977103,34474.84332498206,42473.228256613336,29066.22734986125,52109.283938587105,105481.22686883948,537846.0978641873,
29040.05602326576,39292.987503430806,31037.467926779856,28784.86037060918,40804.755035654845,61715.50669250677,74298.06704497179,39057.34157592046,45140.704013655406,71893.33732330712,178112.33648102655,20317.99432070779,24823.90797386145,26506.99898105491,20230.834905978234,20356.607085073923,33397.55783418096,20708.006773587993,34416.56940187399,42401.434409307185,29017.09578219434,52021.20196017669,105302.92859940411,536936.9595149435,
29283.9729212346,39623.02211548826,31298.161738508126,29026.63379709432,41147.48747607099,62233.87535326113,74922.12073220199,39385.39692100918,45519.855503112565,72497.19290163243,179608.3600620289,20488.651778933257,25032.41206984519,26729.639907117256,20400.7602838643,20527.588864495556,33678.07481046097,20881.94007355424,34705.64538852184,42757.577880320525,29260.819829613094,52458.14499501695,106187.40222681116,541446.8680862212,
29153.403306451208,39446.35337084461,31158.61137993427,28897.211590498948,40964.02153709113,61956.39069797856,74588.06249259527,39209.78768527128,45316.89431290714,72173.9467841912,178807.53312340777,20397.298212345762,24920.799058528384,26610.459398538093,20309.798602581603,20436.06168757601,33527.91303881626,20788.832936805156,34550.90194707089,42566.93296721667,29130.35344844019,52224.24777749549,105713.94023308181,539032.6974003704,
29304.79129229952,39651.1906559842,31320.412023552257,29047.269222307244,41176.73977953985,62278.11825409282,74975.38387769694,39413.396530551436,45552.21618194649,72548.73213324731,179736.0460661169,20503.217437647018,25050.207948994575,26748.642368412882,20415.26345932954,20542.18220410827,33702.01700778652,20896.785326217738,34730.31809962184,42787.97481875999,29281.6217408331,52495.438197371055,106262.89228234167,541831.7899628421,
29199.412911960484,39508.60720578437,31207.78558449413,28942.816876839657,41028.670540543084,62054.16964559672,74705.77661656603,39271.66817464463,45388.41297603972,72287.8509752279,179089.72535923755,20429.489021574453,24960.12881092834,26652.455755755036,20341.85132081333,20468.31367292828,33580.8264512316,20821.641662166185,34605.42983020907,42634.111669235586,29176.326676897253,52306.667555831606,105880.77690171456,539883.3933381068,
36636.531449155875,39847.51631929245,34356.58067760692,43962.20488925878,43055.13627345816,33552.73668479505,68423.6882578604,74297.51287223774,107683.70360515248,71402.69599754966,56720.164652099935,19668.81090964776,29124.3606773125,25291.168056269984,26021.771795009972,29923.949605218942,32912.31510402442,36570.26172323628,42286.85278725223,38066.37570002687,36740.21638615706,37270.17863662851,118834.19936784862,523705.2455595529,
36962.53096633,40202.087851226504,34662.29271610045,44353.38978042944,43438.24987842627,33851.295951364635,69032.53654270121,74958.62767665643,108641.8957154378,72038.05211613956,57224.87253680464,19843.828101677333,29383.515328237503,25516.214157769955,26253.318961339333,30190.21916561066,33205.17576546244,36895.67155853283,42663.130045119535,38405.09827031165,37067.138513580125,37601.81647896617,119891.61092088975,528365.2843361741,
36677.38826027624,39891.953998938305,34394.89490310708,44011.23124166028,43103.151069098065,33590.15446893229,68499.99389042798,74380.36895413366,107803.79174027091,71482.32379932192,56783.418594605995,19690.74543402851,29156.839966593623,25319.372595166424,26050.79109823526,29957.32059064348,32949.01869436307,36611.044630808254,42334.01079836475,38108.82706374756,36781.188826015175,37311.74208679005,118966.72246013288,524289.2780935897,
37138.31266895906,40393.275826372716,34827.1352382809,44564.319989188036,43644.82798125726,34012.28163830126,69360.83269810607,75315.1063823961,109158.56102234288,72380.64152016578,57497.015305826964,19938.19885495634,29523.2537124496,25637.560923049263,26378.17115587362,30333.793969308746,33363.0887162143,37071.135299695714,42866.02193165315,38587.74035101065,37243.417695474884,37780.63841431035,120461.77619225095,530878.0167401133,
37375.64175447769,40651.405464582895,35049.69494989223,44849.10431431528,43923.736374450564,34229.634100422336,69804.07693329209,75796.40087422726,109856.12910237083,72843.18357516847,57864.44487065985,20065.61214223502,29711.91944068466,25801.395476951366,26546.738513628407,30527.639382998314,33576.29256867996,37308.035094208135,43139.953434022245,38834.33187527746,37481.418445321644,38022.07222540195,121231.57646396747,534270.5455110874,
37104.43629338335,40356.43037798563,34795.36704450014,44523.66984832982,43605.01657146572,33981.25672779344,69297.563975058,75246.40636220196,109058.99009020446,72314.61822453562,57444.56837582386,19920.01187056816,29496.323548984852,25614.175163701068,26354.10983566659,30306.12445706407,33332.655978631665,37037.32020115787,42826.9209237173,38552.54185407297,37209.44544647097,37746.17612982743,120351.89483040286,530393.7668701668,
37077.69920757112,40327.349937750405,34770.29385090192,44491.586536997514,43573.59523249976,33956.770173949735,69247.62884331447,75192.18455411248,108980.40327234849,72262.5090336653,57403.174394199494,19905.657709180214,29475.068793148148,25595.71784517597,26335.119327614946,30284.286166789625,33308.6368000029,37010.631478530646,42796.06027269549,38524.76127787228,37182.63269211294,37718.97661270535,120265.17045830078,530011.5704247889,
36611.045226432616,39819.79637322464,34332.68050385892,43931.62255788366,43025.18494485141,33529.39570555114,68376.0892824796,74245.82776761823,107608.79337906967,71353.02467383935,56680.70723918328,19655.12829080486,29104.100300209808,25273.574241666985,26003.669735524847,29903.13299365033,32889.41963439615,36544.82160108336,42257.435915464106,38039.89480538474,36714.65803495185,37244.251616899935,118751.53229341688,523340.92972500966,
36260.16992156391,39438.16883143084,34003.64073828418,43510.58783016588,42612.83739259803,33208.05451281855,67720.7820924134,73534.2657979429,106577.48526016966,70669.1869376891,56137.48700852011,19466.756200125223,28825.170540007475,25031.355725032983,25754.45408244182,29616.545412203697,32574.211885756355,36194.58097448155,41852.44636605066,37675.32559943985,36362.78971894258,36887.307747642364,117613.43367210255,518325.3010497879,
36183.27350945109,39354.5328835024,33931.52971461266,43418.31556281863,42522.46897147573,33137.63067722135,67577.16762012479,73378.32275577175,106351.46794568269,70519.31982636024,56018.43706073104,19425.473334917955,28764.041422359616,24978.272094985514,25699.83698828181,29553.73803743681,32505.132230949563,36117.82365588969,41763.69049505901,37595.42808737507,36285.675682526096,36809.08137351255,117364.0125831993,517226.096163428,
36086.14403586072,39248.89056063819,33840.444765694614,43301.764523463506,42408.32272028364,33048.67685100467,67395.76516310398,73181.34782313192,106065.98072755054,70330.01952961135,55868.06257066057,19373.3280805984,28686.827949649483,24911.22104668417,25630.84898924469,29474.40472290256,32417.87626772797,36020.86987424774,41651.58108981362,37494.50786138785,36188.27132310587,36710.27199695847,117048.9635659322,515837.6673792155,
35694.58823302624,38823.017105204395,33473.25611552074,42831.915011271645,41948.16757505385,32690.079346539984,66664.48162918416,72387.28732803106,104915.102700906,69566.89761686511,55261.861363046824,19163.11612160837,28375.55906103014,24640.919704794367,25352.739262604453,29154.590164913883,32066.1233191285,35630.02233430577,41199.63703459007,37087.670485996336,35795.6073793764,36311.94404011839,115778.91374142174,510240.5264992639,
36324.67510821157,39508.32753303142,34064.13166254813,43587.991179218174,42688.64368461326,33267.130125513926,67841.25427161845,73665.07989921588,106767.08174010942,70794.90419448947,56237.35303466528,19501.386670551306,28876.449202238124,25075.885363933736,25800.270080303664,29669.231894197736,32632.159921359504,36258.96948138715,41926.89995714919,37742.3482834223,36427.47746152415,36952.928583847446,117822.66260036465,519247.37809357303,
36584.51024032031,39790.93574558555,34307.79683296852,43899.78175718392,42994.00111281575,33505.0942401355,68326.53159931861,74192.01581014677,107530.80058153506,71301.30936478217,56639.62614548259,19640.882629338314,29083.00620435702,25255.256437917786,25984.822772510444,29881.459774167157,32865.5820114099,36518.334612589475,42226.808533256815,38012.32421639632,36688.047952255496,37217.257694893466,118665.46345160337,522961.62221777067,
36426.8152484831,39619.419679185405,34159.915456233146,43710.55479527081,42808.678455494446,33360.67285720605,68032.01482782047,73872.21627611684,107067.29652999618,70993.97002022344,56395.484968683915,19556.221968157843,28957.64592494174,25146.395408163313,25872.816997714355,29752.657816064733,32723.917201549943,36360.92486620194,42044.79280629419,37848.47473152849,36529.906668298165,37056.83528907617,118153.9642086878,520707.4324471523,
36447.97247936239,39642.43122174652,34179.75603832067,43735.942529371554,42833.54236653201,33380.04922741887,68071.5288241739,73915.12234750018,107129.48279296907,71035.20436378352,56428.240297083976,19567.580509948682,28974.464952253777,25161.000805033815,25887.84431094458,29769.938597994013,32742.923734698263,36382.04382697662,42069.21304129433,37870.45768317721,36551.123776192675,37078.358444875514,118222.58977155997,521009.86699416675,
36618.40772969046,39827.804158271785,34339.584826598046,43940.45723365444,43033.83733547195,33536.13848723325,68389.83975523958,74260.75864832485,107630.43357226616,71367.37381010051,56692.105763566404,19659.08094894885,29109.953152319096,25278.656772677525,26008.899089179176,29909.146531715793,32896.03371650468,36552.17078673023,42265.93391129218,38047.54465115397,36722.04137480793,37251.741458344484,118775.41329812395,523446.17390135676,
35783.72358273345,38919.96466441898,33556.84442785026,42938.87345825624,42052.91915705751,32771.711935645304,66830.95397631629,72568.0504770053,105177.09323873659,69740.6177815759,55399.859462532084,19210.969623820758,28446.41757222883,24702.452197637693,25416.04928779525,29227.39404691848,32146.19778579962,35718.99645217795,41302.5194107899,37180.284594807825,35884.9949907676,36402.62103040707,116068.03303025317,511514.68233116175,
35562.19265124304,38679.01779912844,33349.099725519525,42673.0462138566,41792.576704679275,32568.82785470684,66417.21493508611,72118.79404952799,104525.95978744107,69308.86550783199,55056.888378407835,19092.037786395867,28270.310651221265,24549.523527909187,25258.702860151585,29046.452233714463,31947.1861563112,35497.86623531668,41046.82255529586,36950.107792208655,35662.837105257066,36177.25861034161,115349.47562763956,508347.98214732396,
35255.393412476464,38345.32934146252,33061.393100968,42304.90080103982,41432.027206372644,32287.852727797886,65844.22577260915,71496.6166902142,103624.20197940525,68710.9297341267,54581.90609570651,18927.328520102517,28026.41934022849,24337.731887154398,25040.79304548624,28795.86505756458,31671.574005800347,35191.62194814244,40692.7067661697,36631.3348454962,35355.169594891486,35865.153124856966,114354.34206931983,503962.40402842604,
34544.112176538634,37571.708326166,32394.376049943945,41451.39501893323,40596.13173999758,31636.441934410475,64515.81165625052,70054.16499807703,101533.57290615543,67324.67956661526,53480.71045243629,18545.467694858813,27460.983409504344,23846.71561018123,24535.592436380182,28214.90547931193,31032.59669984948,34481.62730814295,39871.72716671773,35892.29384776516,34641.87536407611,35141.56992318094,112047.23130160569,493794.91001099476,
33022.24478678296,35916.457863025185,30967.21693611455,39625.22197917452,38807.637980783584,30242.674190089114,61673.51802943816,66967.8749616654,97060.43338004527,64358.63910696872,51124.576683457664,17728.432873748494,26251.168697000885,22796.1302411191,23454.658069723533,26971.876151055905,29665.431821053837,32962.5127372491,38115.14760727908,34311.03127916047,33115.70094201717,33593.38107358501,107110.90448102125,472040.3960454148,
30583.886441328246,33264.39119296851,28680.60158518288,36699.300639566274,35942.08693939276,28009.55898316088,57119.553320145526,62022.9756114098,89893.50335230805,59606.405399604424,47349.544458396966,16419.367650331573,24312.785746854162,21112.866890114172,21722.769107802098,24980.276254375924,27474.94011706962,30528.56499871747,35300.729966790714,31777.509103400203,30670.441805973547,31112.850097520008,99201.84894839935,437184.99337606726,
31603.599240791867,34373.47605472756,29636.856003300498,37922.91055144979,37140.45020698607,28943.439831079042,59024.00518671699,64090.9149563032,92890.68803427527,61593.77265695402,48928.24952668921,16966.81407720285,25123.41061182169,21816.801644859035,22447.038920322917,25813.156257366743,28390.995967447525,31546.43329803153,36477.70942774317,32837.01907869299,31693.0404915511,32150.19934131534,102509.3878806145,451761.398972335,
30679.610944157535,33368.50540732692,28770.368996948982,36814.16577662609,36054.582073375175,28097.22609876028,57298.33180383795,62217.101315995606,90174.86101862327,59792.96748134848,47497.74379242106,16470.75862734538,24388.882332305373,21178.948049885486,21790.75920045788,25058.462018293656,27560.933929138475,30624.11635096957,35411.217717654705,31876.969525669025,30766.43721842917,31210.230203638985,99512.34080457821,438553.33863904205,
31878.6630743438,34672.647678316396,29894.802168374386,38252.974892420956,37463.70435712072,29195.350806644135,59537.72417848586,64648.734103084964,93699.16774436488,62129.85777500854,49354.09949970194,17114.485767622667,25342.07373250407,22006.685494814046,22642.408078445384,26037.82262090744,28638.09871450058,31820.999584350167,36795.19537350334,33122.818056252,31968.882782427583,32430.020541834372,103401.58452539123,455693.3315761291,
32215.859157834588,35039.39709230904,30211.013992703385,38657.59516415302,37859.97613153038,29504.164194620345,60167.48356852433,65332.555124417,94690.26929451662,62787.035419526306,49876.14175149599,17295.513985724003,25610.129139664874,22239.46088260743,22881.907812391146,26313.237301564608,28941.017776778444,32157.58573313507,37184.39600410347,33473.17417051875,32307.03316353583,32773.0486007191,104495.31324442162,460513.42099838617,
28443.75258224843,58855.58964964078,70516.36242115241,41716.69134926272,54166.43698889254,106829.97714077824,32926.60471112645,58563.18016917993,30616.451392230683,38685.607271248744,30147.503490863888,15775.964687623175,26319.40888120194,26795.984598115807,29656.850967226877,24810.246853207133,27877.005436699692,39332.548642156886,21378.00258718981,22151.762980614232,29542.636929696608,28168.81095960836,206199.18007552123,355987.53529116977,
27750.304233594143,57420.71176798289,68797.19913801468,40699.653578180405,52845.878944597214,104225.50113077098,32123.866057086365,57135.431124364855,29870.033436364807,37742.466228189674,29412.51831437082,15391.352403100347,25677.751259780467,26142.70823395119,28933.827720907946,24205.382053447935,27197.374177441357,38373.635403638196,20856.814655015707,21611.71105131026,28822.398180095868,27482.065587772788,201172.11901865926,347308.6885822009,
27051.16770893171,55974.06395716314,67063.93400668565,39674.27331142401,51514.48870696046,101599.66128309266,31314.542747157233,55695.97062637792,29117.49280861306,36791.588845050144,28671.504246100332,15003.585244283699,25030.830288183453,25484.073214093558,28204.873703406098,23595.55570543668,26512.168080156796,37406.856449831816,20331.351554118104,21067.229216832555,28096.25149981282,26789.68702270031,196103.82229060328,338558.65155642736,
27848.286377866574,57623.45565206129,69040.11168537766,40843.35792445231,53032.46978307475,104593.50567597157,32237.29058937611,57337.16772546193,29975.500025161375,37875.72919136436,29516.369486186275,15445.696950065085,25768.415531687133,26235.014198898058,29035.988708342153,24290.847611467263,27293.404008972328,38509.126930099555,20930.45692593961,21688.018747700844,28924.165726605897,27579.100621791105,201882.42746873436,348534.98324712686,
27821.568049807604,57568.17029729608,68973.87291117774,40804.17180645394,52981.58913260256,104493.15610474229,32206.36134317359,57282.15704234575,29946.740796225815,37839.39028906077,29488.050758335623,15430.877970088663,25743.692682661753,26209.84368368262,29008.130869576074,24267.54237729567,27267.2180486492,38472.18033049116,20910.37573290017,21667.210731294108,28896.41517354745,27552.640557139868,201688.7365229698,348200.5902472823,
28037.02608678422,58013.99437674356,69508.02595508641,41120.17077323166,53391.89343931797,105302.38045369033,32455.776450932328,57725.766154816876,30178.656767829256,38132.429155075704,29716.41450545741,15550.379023023886,25943.05906920063,26412.820074497125,29232.777982288433,24455.477041276456,27478.383043521444,38770.1197003131,21072.31155548891,21835.00769667599,29120.19712853316,27766.015944081973,203250.67074514364,350897.15341419185,
28711.62559610036,59409.870387946765,71180.46011617375,42109.56411833018,54676.55697688916,107836.06337583755,33236.695611206385,59114.70710035082,30904.786100675803,39049.93438253534,30431.421816930655,15924.537039146599,26567.275591454818,27048.339526765645,29936.14850460268,25043.900819214647,28139.541030127533,39702.968414188916,21579.33291329941,22360.38030333184,29820.858840416993,28434.09467231667,208141.08966220135,359340.0976401925,
28650.169470621277,59282.705855341774,71028.10109094487,42019.43022299696,54559.523918796054,107605.24444781084,33165.55374816015,58988.17435336098,30838.635599856883,38966.349506460305,30366.284534075367,15890.451182767676,26510.409364325984,26990.443600866434,29872.071335140383,24990.295316938926,28079.309429562698,39617.985743995356,21533.14318479254,22312.518773057905,29757.028444027328,28373.232591059128,207695.57170011944,358570.94404224225,
29392.084368054897,60817.870339424655,72867.42027507152,43107.55088127375,55972.37851408034,110391.75270842276,34024.39747795474,60515.71175135255,31637.222260627674,39975.408640546506,31152.639354721046,16301.944820581102,27196.913772777247,27689.378810180246,30645.628181408487,25637.435376822858,28806.44153245665,40643.91942511803,22090.75802660878,22890.316056036423,30527.606179304552,29107.97602666923,213073.98452009674,367856.373416214,
28802.5340921639,59597.977534657104,71405.83602032148,42242.89398260678,54849.67721865549,108177.50048151787,33341.93165930206,59301.879683099294,31002.63871498265,39173.57666096413,30527.775636438106,15974.95827732733,26651.39451605004,27133.981625265573,30030.93415961128,25123.19634190871,28228.638157226964,39828.67836870582,21647.658710270964,22431.179100076413,29915.27945827548,28524.124433081583,208800.11864566602,360477.86212317017,
28809.34733839923,59612.07545030481,71422.72708767999,42252.88654914539,54862.6519227431,108203.08989478077,33349.81870110295,59315.90755673035,31009.972396485617,39182.84317976612,30534.996988967803,15978.737157477051,26657.698909711093,27140.400175021176,30038.037984172406,25129.1392399311,28235.31564824348,39838.09985197134,21652.779469046545,22436.48520078508,29922.355924689713,28530.871821446366,208849.51036299716,360563.13324650854,
28265.07317867068,58485.8676298262,70073.389169172,41454.633327629694,53826.17152542667,106158.88718720958,32719.7647003152,58195.29502202898,30424.123419379262,38442.590066880846,29958.121378657364,15676.86243474366,26154.07428732887,26627.656226800336,29470.551060859194,24654.392589690768,27701.886254005352,39085.46744876471,21243.709169297166,22012.608915547506,29357.05449884651,27991.85869822149,204903.86763713678,353751.2747871096,
28313.956025811094,58587.015633553325,70194.57713672883,41526.32677386304,53919.26084800507,106342.48298482758,32776.351684760826,58295.9404968477,30476.740221928816,38509.07435446937,30009.932257005712,15703.974682612075,26199.306281154073,26673.707253833392,29521.518713889687,24697.03096874903,27749.795101178537,39153.06355646386,21280.44896407689,22050.678478997022,29407.825865985335,28040.269036354068,205258.23729954206,354363.0676305895,
28921.13532031088,59843.3862652941,71699.86639354395,42416.83906295244,55075.53370269895,108622.94685696263,33479.224927697556,59546.0691609881,31130.299392880937,39334.883103238746,30653.480953598453,16040.738936252174,26761.137919575543,27245.712195047265,30154.59361479443,25226.647028976513,28344.87623348966,39992.68234678928,21736.798051320933,22523.544771150395,30038.462677944925,28641.579243785236,209659.90238654698,361962.2147509911,
28775.440337321284,59541.9153497371,71338.66650637261,42203.15724938237,54798.0816297742,108075.74087008389,33310.567817514195,59246.09602931735,30973.475381988064,39136.72715046744,30499.05899413374,15959.93107167237,26626.324279281256,27108.457432022493,30002.684882474357,25099.56363930094,28202.084250569817,39791.21262197763,21627.29535070906,22410.078704346528,29887.138974348018,28497.292570578888,208603.7060936457,360138.77047271666,
