Clean Technology CAD,Consumer Products & Services CAD,Financial Services CAD,Technology CAD,Industrial Products & Services CAD,Life Sciences CAD,Oil & Gas CAD,Real Estate CAD,Mining CAD,Utilities & Pipelines CAD,Comm & Media CAD,Technology US,Health Care US,Consumer Services US,Capital Goods US,Consumer Durables US,Finance US,Consumer Non-Durables US,Public Utilities US,Basic Industries US,Energy US,Transportation US,Fixed Income ETF US,Fixed Income ETF CAD,
31722.195490593323,39224.50897905211,37138.441617036835,29220.238907419865,32555.43886468222,36444.042211901775,44237.511040915604,122841.27519021736,74852.3485480021,57507.749545997794,68952.74155458667,28691.679253792216,23590.05128372998,28456.598046005718,26999.351569195533,27095.512226956038,33282.31412275658,28959.5995231016,33501.975540803396,30807.223876776377,34434.201449962755,35281.23305409831,146193.41304989456,457670.1437105661,
31326.876994116414,38735.697480514995,36675.626459558334,28856.09951754054,32149.736581309415,35989.88058311344,43686.22806437127,121310.44078665589,73919.54684786327,56791.0943229053,68093.46010518627,28334.12671593681,23296.074670161015,28101.975064196955,26662.888632027425,26757.850946291896,32867.55360020127,28598.70819244194,33084.47762191806,30423.30765549194,34005.08623476213,34841.56222460186,144371.56688357703,451966.708929462,
31428.171069975157,38860.94765083263,36794.21548103849,28949.40444334167,32253.691337371354,36106.252275530074,43827.48555711036,121702.692749525,74158.56244419156,56974.72582302342,68313.63730684842,28425.743865692733,23371.401500706346,28192.841561820314,26749.1019071079,26844.371277829563,32973.82938595212,28691.180854739283,33191.45482193103,30521.680079723952,34115.04018214393,34954.220880224595,144838.38598113653,453428.1233599055,
31606.903479117158,39081.95035505331,37003.46465308779,29114.040075108598,32437.118490787805,36311.58899206779,44076.73302565752,122394.81751318877,74580.30313329009,57298.74181440519,68702.1378322503,28587.40143308527,23504.314958697443,28353.1746108445,26901.22439032836,26997.035559174663,33161.351973622484,28854.347965669112,33380.21504822747,30695.257263059386,34309.05285014661,35153.005979545014,145662.0837268631,456006.774872283,
31321.747269754942,38729.3545740369,36669.620886307064,28851.37437890958,32144.47211504975,35983.987299616696,43679.07451668745,121290.5764023599,73907.44264416861,56781.7948750185,68082.30991357207,28329.487049489908,23292.25997641466,28097.37341219955,26658.522628056184,26753.469392398547,32862.171592590465,28594.025201215303,33079.06009335702,30418.325889117135,33999.51795806142,34835.85697633951,144347.92627797544,451892.7001274418,
31180.21154109427,38554.345581946385,36503.91935416854,28721.00169374575,31999.21868317594,35821.38398701398,43481.69888544632,120742.49235190984,73573.47201162379,56525.21108219617,67774.66170801286,28201.472652413016,23187.007642963297,27970.407882942927,26538.05893257064,26632.576654453802,32713.67504283953,28464.81541743981,32929.583474654966,30280.872512641195,33845.882003245046,34678.441799012355,143695.65139846585,449850.7015748663,
31086.124311399602,38438.00668014916,36393.76767541855,28634.335204012063,31902.660074703195,35713.29187934097,43350.49154629285,120378.14823587173,73351.46183855398,56354.64455118913,67570.1496201075,28116.373857246777,23117.04014735602,27886.006332694706,26457.979538524563,26552.212050328337,32614.960540731176,28378.921977529462,32830.21746233506,30189.49906561705,33743.751032450935,34573.79855389849,143262.04543202033,448493.2635013113,
30729.104142470052,37996.5510808344,35975.78990008372,28305.47351995926,31536.262096779785,35303.12928164728,42852.61668547074,118995.62057214373,72509.02966416976,55707.41865335495,66794.11507844806,27793.460893133088,22851.54389263205,27565.739110189315,26154.113021433055,26247.26328486949,32240.381882895323,28052.993681774024,32453.166606236588,29842.77652316255,33356.20835993114,34176.72289156761,141616.69913059744,443342.37562944216,
30759.25454968087,38033.8320728992,36011.08818636598,28333.245938867563,31567.204461377092,35337.76757499689,42894.66229269462,119112.3752422415,72580.17318858558,55762.07697822101,66859.65131274777,27820.730941743706,22873.965091459206,27592.78572552135,26179.774594714785,26273.016254189366,32272.015107147316,28080.5183755974,32485.008608005395,29872.05729426161,33388.93639718201,34210.255991248436,141755.64887435967,443777.36888850573,
30696.83151484761,37956.64596227697,35938.007045579216,28275.746261971155,31503.141767643778,35266.05287551675,42807.61158104188,118870.64779930854,72432.8785045796,55648.91305001319,66723.9658937109,27764.271366175704,22827.5445152592,27536.788743484318,26126.645186821843,26219.69762105536,32206.522066023084,28023.531585691133,32419.083316460346,29811.43474341243,33321.1766685969,34140.829471241355,141467.96902200163,442876.76415793283,
30692.303366677017,37951.04690502923,35932.70576160861,28271.575252704402,31498.494679109772,35260.850712787505,42801.296948602554,118853.11296330733,72422.19379250653,55640.704172699545,66714.12331422676,27760.175805546463,22824.177180624487,27532.726739250676,26122.791195554077,26215.82990344552,32201.771220519575,28019.397781092383,32414.30111564132,29807.037201808478,33316.26139826677,34135.79329236283,141447.10081204277,442811.4345616698,
30908.526766051305,38218.407235519364,36185.84713375229,28470.74492836461,31720.39759442125,35509.25895099832,43102.826677840894,119690.4181275409,72932.39899753395,56032.685903626334,67184.11588392548,27955.74273671462,22984.970625122816,27726.691320484017,26306.82295902152,26400.517112855006,32428.62863020924,28216.790898326646,32642.655771589856,30017.024012900936,33550.9702504475,34376.27564319305,142443.57776601496,445930.985170787,
31322.92901387316,38730.81580117012,36671.004401358965,28852.46291786244,32145.68489990904,35985.34494626953,43680.72249273919,121295.15259742414,73910.23111203042,56783.937206081246,68084.87860390094,28330.55589805715,23293.138774490326,28098.433503307537,26659.52843249119,26754.47877909796,32863.41145566889,28595.104030592433,33080.30813946265,30419.47354787946,34000.80073229566,34837.171304966534,144353.37240814778,451909.74967247015,
31179.559755269896,38553.53964848166,36503.15628246398,28720.401314824616,31998.549776965945,35820.63518291233,43480.78995142847,120739.96837144195,73571.93404431257,56524.029488823886,67773.24495804327,28200.883133638352,23186.522945709992,27969.823194306802,26537.50418551269,26632.019931613515,32712.99120175564,28464.220393792904,32928.895120258036,30280.23952644649,33845.17449469995,34677.71688677928,143692.64760907582,449841.2979725211,
31192.671456517994,38569.75227296691,36518.50667495011,28732.47888502513,32012.005881809666,35835.69856003253,43499.07459471238,120790.7422247746,73602.87268574964,56547.79910564379,67801.74512121038,28212.74223484065,23196.273396461467,27981.585129644074,26548.663798717032,26643.219290800032,32726.74774517498,28476.19023419453,32942.74245609715,30292.97304345276,33859.4071464804,34692.29964122977,143753.073576658,450030.46628517105,
31412.00003798751,38840.95216251317,36775.28340783005,28934.50883442334,32237.095542688454,36087.67418649009,43804.93458940358,121640.07192017246,74120.40494266934,56945.41008232314,68278.48724954404,28411.117700768875,23359.375994022466,28178.33523430594,26735.33844051553,26830.55879139325,32956.86305187661,28676.418112028856,33174.376510996335,30505.97547305795,34097.486650160885,34936.23555671662,144763.86092628923,453194.81672966515,
30867.658972755522,38167.874190744464,36138.00157540239,28433.100412742235,31678.456331352943,35462.307989346875,43045.835368469634,119532.16136866833,72835.96650725848,55958.598508822644,67095.28387386282,27918.779165974363,22954.579495984664,27690.030605522144,26272.03961877708,26365.609888565858,32385.75093171018,28179.48216515307,32599.49508267071,29977.33498009782,33506.608572278674,34330.822731836306,142255.2363825348,445341.36744283506,
30778.571869721927,38057.717947810546,36033.70374469816,28351.039685420146,31587.029187311105,35359.960276860984,42921.6008492914,119187.17978178874,72625.75473646916,55797.096483827125,66901.64027838268,27838.202820410657,22888.33031944502,27610.11445082655,26196.215925685014,26289.516142462224,32292.282465811284,28098.15340506484,32505.40973010684,29890.81743976858,33409.90520086915,34231.740597209944,141844.67376384494,444056.06840796105,
30470.007446924858,37676.17790036305,35672.45504725092,28066.812001521837,31270.359737204326,35005.46605993826,42491.29891560692,117992.29252419127,71897.65974280554,55237.71384115092,66230.93125055464,27559.116480038963,22658.867936859424,27333.314764832634,25933.590996861458,26025.95585095652,31968.542639868763,27816.460982044184,32179.533239358432,29591.15302163786,33074.96087149457,33888.557121270045,140422.63832724185,439604.27301544545,
29957.05756125683,37041.91513623137,35071.92412287033,27594.31891032965,30743.936254048407,34416.1636173813,41775.97559451446,116005.94141924266,70687.29258391622,54307.8099332265,65115.96110583656,27095.170231513366,22277.41533177475,26873.16979414395,25497.009792870187,25587.81972311332,31430.365538315447,27348.182446002385,31637.80419893297,29092.998284207162,32518.15767979664,33318.05737554175,138058.68169215965,432203.71815915813,
28788.663369479807,35597.19519306034,33704.03836320205,26518.07696383858,29544.851982232285,33073.85402667566,40146.61639791646,111481.44271342974,67930.32548464062,52189.6803551008,62576.288756759364,26038.396232298815,21408.5448618287,25825.054322926146,24502.567728967384,24589.835862929795,30204.508944579415,26281.54038810907,30403.85702000779,27958.30439288827,31249.874688963086,32018.57645558576,132674.07536079123,415346.7784237055,
26699.643162941255,33014.12076893699,31258.3389474618,24593.81956067161,27400.959714711942,30673.883299202447,37233.417830722436,103391.90470697549,63001.0302008381,48402.58904643739,58035.50372671704,24148.946375700194,19855.05548182643,23951.085405955084,22724.56371256149,22805.49932274902,28012.749337542788,24374.447022047352,28197.631921733875,25929.538344679953,28982.25917520326,29695.180876504142,123046.71542554878,385207.5600198505,
27526.482796506243,34036.50834739521,32226.35314013996,25355.445647934604,28249.51785279552,31623.797958074385,38386.46940402052,106593.76489963,64952.05810063342,49901.529640755965,59832.75825713572,24896.795545459096,20469.93062074935,24692.80717952661,23428.302328780082,23511.744368355503,28880.253493162003,25129.279538761733,29070.861556425305,26732.529225591134,29879.787296087357,30614.786892387314,126857.24953916756,397136.7410890326,
26892.203883776856,33252.222186780804,31483.7774764756,24771.19285340823,27598.57840654434,30895.106670723755,37501.94927636395,104137.57833180412,63455.40046020162,48751.67376566795,58454.062070866945,24323.11119480083,19998.25229432609,24123.823230293026,22888.45572948698,22969.975056068914,28214.780322455397,24550.23817625458,28400.996299885657,26116.544986083914,29191.28237016369,29909.345740057826,123934.14167593718,387985.71870070137,
27755.35744318949,34319.51195086795,32494.30583294731,25566.26875625064,28484.404324319275,31886.74058092758,38705.641660324094,107480.06085180069,65492.11545046014,50316.4462521485,60330.25012732569,25103.80511243273,20640.13210174093,24898.120642950606,23623.101804525977,23707.237640234653,29120.384346901483,25338.222142085127,29312.577260414517,26954.80238074459,30128.22898080672,30869.339883595014,127912.03043442857,400438.81683818076,
28079.399478762894,34720.19007346852,32873.67479002902,25864.75332041989,28816.95793593249,32259.016252274778,39157.52756874585,108734.88373683319,66256.73173933389,50903.887566847436,61034.601966350856,25396.890442928692,20881.10433329809,25188.804620327148,23898.90001793269,23984.018134180304,29460.362984891075,25634.044276515866,29654.79973846436,27269.497986802387,30479.974140895007,31229.73746640986,129405.39526682673,405113.91459530545,
58157.696333615524,58454.71393002151,48055.75966520306,40659.24420444031,55873.11997043712,18035.06305777041,58045.35647201144,44464.91052163296,23768.736048708954,34226.202780320586,51329.21213157708,21185.431324770372,22253.594387786477,31441.343345009805,35978.45147815244,29279.961971830664,37105.35321357306,25029.775481390745,24593.923107406372,27303.234568705288,27867.94589984105,24661.05825006542,145819.0184266519,386028.4665206851,
56801.00795150613,57091.0967947508,46934.72676773016,39710.755393585714,54569.72562171216,17614.345559251735,56691.2887264591,43427.64406647309,23214.264842185778,33427.7823716198,50131.816943117934,20691.222813081447,21734.468031871413,30707.887449690377,35139.15504442347,28596.926247583327,36239.76869436948,24445.887058307148,24020.20214089993,26666.311453303977,27217.849337922824,24085.77117152534,142417.38836456693,377023.2897563261,
55542.14473665452,55825.80443036524,45894.52689878682,38830.65817345127,53360.31362873542,17223.964253040445,55434.857184941386,42465.170589424495,22699.7742526068,32686.932744133905,49020.76095099108,20232.64962557878,21252.773722449117,30027.318014210963,34360.37679238685,27963.141393947597,35436.59788157296,23904.100405535195,23487.849811619177,26075.314219716143,26614.628540359918,23551.965656048345,139261.03572518326,368667.4389055492,
57686.50560923577,57981.116784046215,47666.41432254412,40329.8250572388,55420.43876860261,17888.943885895416,57575.07591952816,44104.6580577461,23576.162947254987,33948.90381049352,50913.345442027,21013.788027983766,22073.29688770181,31186.60716596269,35686.95587769391,29042.737195729205,36804.72751205323,24826.98550201321,24394.66438199464,27082.025138391207,27642.161206785175,24461.25559911167,144637.60008905717,382900.8833418797,
57062.68663741023,57354.11190178603,47150.95211419467,39893.70035640265,54821.124929679165,17695.493745969492,56952.46194276567,43627.71250259888,23321.21150628933,33581.78207125827,50362.77108377086,20786.54598058754,21834.597364756853,30849.356763784002,35301.038930773786,28728.6704956388,36406.723038868215,24558.507728817774,24130.861707658813,26789.16147992617,27343.240265033906,24196.732810701404,143073.496352456,378760.21243739733,
57624.11448620545,57918.40702285504,47614.86047838241,40286.20613717486,55360.49852127634,17869.596010910096,57512.80531382518,44056.95644853906,23550.66403260432,33912.186207095365,50858.27986359039,20991.060462492656,22049.42340520775,31152.877138046453,35648.358475559246,29011.325880892586,36764.921178526,24800.13375409454,24368.280213103386,27052.734441295328,27612.26469177768,24434.799408162988,144481.166583393,382486.755013795,
58590.25999991031,58889.486745380906,48413.18743311391,40961.658379186105,56288.691479375484,18169.203738882938,58477.08458006596,44795.6303735056,23945.522480369582,34480.76946179774,51710.98709151172,21343.003725735332,22419.111541722545,31675.196877868697,36246.050985356494,29497.739643539884,37381.334358581866,25215.941236420964,24776.847091996227,27506.309793332424,28075.221318409716,24844.48157051753,146903.58699113404,388899.6581135306,
58419.877804671385,58718.23438998623,48272.40046351556,40842.54067471982,56125.002312927056,18116.36716128832,58307.03150226875,44665.36336598317,23875.888198385608,34380.498372465874,51560.6100237425,21280.937644653106,22353.9161075362,31583.08447593219,36140.64640555711,29411.959351131896,37272.62834142159,25142.612539417678,24704.79529364886,27426.3206373615,27993.577751030833,24772.23308912209,146476.38704970933,387768.72649661766,
60102.05418171319,60409.0018223094,49662.3844000505,42018.58485151692,57741.09869313333,18638.020509801456,59985.958516400664,45951.484151402496,24563.38458861263,35370.470696380275,53045.27660346049,21893.713499933525,22997.58793677554,32492.506416134886,37181.30146885113,30258.864635467005,38345.87835943488,25866.583736556015,25416.15972309151,28216.050270819484,28799.641319994706,25485.53936217565,150694.11442862125,398934.3676444674,
58817.60697401376,59117.994804878996,48601.04445354083,41120.60133466679,56507.107709037184,18239.7054484147,58703.99240115585,44969.45023739575,24038.43795948244,34614.56471380567,51911.640518261775,21425.82068738275,22506.104109618747,31798.105705450715,36386.69603480214,29612.199313984434,37526.38463237116,25313.786303831137,24872.98834848148,27613.04214612068,28184.161210706403,24940.885268132715,147473.61494437113,390408.700068663,
59004.388428667764,59305.73017246647,48755.38214675482,41251.18409939793,56686.5519319354,18297.62753826818,58890.413060866296,45112.25542384345,24114.774530123024,34724.48687966862,52076.4913550828,21493.86061897863,22577.574594061378,31899.08391154349,36502.24578878033,29706.23594600542,37645.55358653546,25394.17287635387,24951.97512105409,27700.730245736046,28273.66295856678,25020.087654465748,147941.93281277,391648.4836753068,
58175.0971398896,58472.203604080605,48070.13796793863,40671.40946675732,55889.83723053898,18040.459155934423,58062.72366615348,44478.21444085189,23775.847664151745,34236.443274040656,51344.56985261505,21191.770014394533,22260.252672231283,31450.75060766005,35989.21624539187,29288.722548299535,37116.45515026768,25037.26440034202,24601.281619151003,27311.403707535348,27876.28400052987,24668.436848671896,145862.64753596464,386143.9663940582,
58115.14840284246,58411.948702399925,48020.60226963235,40629.498069074616,55832.24342630887,18021.86868002085,58002.890728617785,44432.38017648565,23751.346939447085,34201.16303152847,51291.65989168293,21169.93215059,22237.313749914716,31418.340987894735,35952.12979143993,29258.54087241384,37078.20709019869,25011.463800880934,24575.930294695747,27283.259634903814,27847.557825558797,24643.016321561317,145712.3378341844,385746.04968670773,
59347.396587859985,59650.490111137835,49038.810114169304,41490.98817328541,57016.0858928311,18403.99650007979,59232.758651016724,45374.50492938064,24254.9601102331,34926.34953159475,52379.225811156204,21618.810131399438,22708.82402324403,32084.521746657138,36714.44302474572,29878.926174304077,37864.39717395947,25541.795938375053,25097.027570243183,27861.761937494994,28438.02526013971,25165.5360598765,148801.9585056521,393925.2401846688,
58897.50896558871,59198.304864499645,48667.06754499671,41176.46246384961,56583.870955221064,18264.483552558122,58783.74005067048,45030.539914770525,24071.09347143079,34661.58758332423,51982.16095723789,21454.92703550069,22536.677991037388,31841.30249812708,36436.12629267199,29652.426617029036,37577.36312372765,25348.174339047742,24906.777572622177,27650.553652868875,28222.448565929815,24974.76672824459,147673.95351890748,390939.0588212293,
57157.2341368962,57449.1422654983,47229.07680273426,39959.80046202698,54911.958372451394,17724.813513131565,57046.826810309925,43699.99951480397,23359.852558136645,33637.423922531336,50446.2174539604,20820.98733028954,21870.775236931684,30900.471243571817,35359.52942880045,28776.271197936232,36467.045551365314,24599.198864018275,24170.84427366378,26833.548598383233,27388.545439873116,24236.82451892255,143310.55566599296,379387.7824503251,
56017.05960221405,56303.14473710898,46286.949502836374,39162.68094451043,53816.57267838788,17371.238304239203,55908.85468489613,42828.27037386854,22893.869390425523,32966.423396562546,49439.91451819754,20405.649536230478,21434.496236461135,30284.067546758655,34654.17628108687,28202.24111900674,35739.59963274063,24108.4931722215,23688.683414434774,26298.27201880356,26842.197763606368,23753.347483419937,140451.79161645623,371819.7415041282,
55132.62794392473,55414.196191427414,45556.14278437146,38544.35654303756,52966.883655876,17096.970550646685,55026.13143213786,42152.07140060206,22532.406953564005,32445.929305663543,48659.32685626885,20083.472638943174,21096.07527710288,29805.924133478402,34107.034913571726,27756.966856889405,35175.32093631773,23727.853510900863,23314.671966784794,25883.058787389768,26418.396699273842,23378.31507982956,138234.25267651264,365949.22361371387,
56226.16514792043,56513.318207277574,46459.73361366985,39308.8709414217,54017.46404751494,17436.083233462516,56117.556313502166,42988.14361448101,22979.32969637893,33089.48344297122,49624.46830196301,20481.8215901024,21514.508862334293,30397.114652685712,34783.5365240864,28307.516994984697,35873.011642182064,24198.487535666038,23777.110674052044,26396.440586748337,26942.39674675855,23842.016126921488,140976.082765259,373207.70385887753,
57408.123021419,57701.31246647866,47436.38652607915,40135.20205230791,55152.99172878963,17802.61571538707,57297.231067271074,43891.818525948845,23462.389488753175,33785.07375012676,50667.64865889074,20912.38003612706,21966.7759354557,31036.107351207123,35514.73835431275,28902.583233334655,36627.11586474526,24707.175844646245,24276.94101276192,26951.333147920952,27508.76612090982,24343.21087508113,143939.61034287373,381053.0865711047,
57676.35755123495,57970.91689882414,47658.02897258875,40322.730340727176,55410.68935110688,17885.79691004361,57564.94746394461,44096.89928256377,23572.01549081784,33942.93160882703,50904.38890050823,21010.091337787806,22069.41381150019,31181.12090024029,35680.6779224894,29037.628073960565,36798.25292140934,24822.61800416949,24390.372936942727,27077.26093991911,27637.298470652488,24456.95243950838,144612.15582372504,382833.5244278377,
58397.5912215109,58695.833986853846,48253.98503870273,40826.95966507998,56103.591201188494,18109.45595334886,58284.78796881322,44648.32398876335,23866.77979234541,34367.38256557153,51540.940180766425,21272.81918558792,22345.388318211495,31571.035853697977,36126.859120272406,29400.738990826056,37258.40921665864,25133.020891056054,24695.370668068237,27415.85777782396,27982.898488732582,24762.782736715373,146420.50781298883,387620.7967115025,
58217.07900804596,58514.399878142955,48104.82762543202,40700.759856080454,55930.1699483727,18053.47799414871,58104.62444036087,44510.311998506084,23793.00542668271,34261.14989110426,51381.62249314463,21207.062985760014,22276.316710604366,31473.446938742305,36015.18774532476,29309.85865891976,37143.240118461246,25055.332460125806,24619.035053389867,27331.112892495672,27896.400829501985,24686.238745262017,145967.90883742957,386422.62592164864,
58283.528815028054,58581.1890514204,48159.73516399429,40747.21628574926,55994.009444631716,18074.084492250422,58170.945890090334,44561.11670549945,23820.163103520263,34300.25605781753,51440.2702122551,21231.2690308944,22301.74321723976,31509.371181417744,36056.29599594259,29343.313350974786,37185.63594419857,25083.930975101408,24647.135572262636,27362.309015819912,27928.24218056598,24714.415971390277,146134.51869716652,386863.6942360252,
58688.78745704977,58988.51739281752,48494.60076443909,41030.540955237535,56383.348537343474,18199.757715647058,58575.421717409474,44870.96029270493,23985.790119391335,34538.75354541997,51797.94611958749,21378.894877008912,22456.81231402728,31728.46301122897,36307.0036289348,29547.344087664977,37444.19613490505,25258.345256635355,24818.51271593972,27552.56537846264,28122.433605317732,24886.260930996483,147150.6252679897,389553.64555779856,
58408.61456266776,58706.91362539697,48263.09363596048,40834.66631008659,56114.18151858001,18112.874359946858,58295.79001681891,44656.75196836175,23871.284972276015,34373.86987737266,51550.66923560025,21276.834720104765,22349.606314768578,31576.995316949986,36133.67855725052,29406.28878096946,37265.44224913766,25137.76509124975,24700.032255818263,27421.032894589414,27988.18064215958,24767.457049412013,146448.14667918556,387693.9654191883,
57886.43608713127,58182.06832834799,47831.61706613941,40469.6005751347,55612.51548899267,17950.943569571526,57774.62020327167,44257.516430250645,23657.87345260118,34066.56426662926,51089.80143252216,21086.6178282717,22149.798744572487,31294.694026291283,35810.64009236266,29143.39380970871,36932.285711021694,24913.031120892352,24479.2116579387,27175.88629657912,27737.96369025632,24546.03366757334,145138.88655461892,384227.9451180205,
22516.886818723724,33958.13644295437,33089.0695713937,21192.682277743235,32659.446126248393,29245.584297038957,46476.964285362614,167464.1971306263,40499.63638547131,57189.18459984852,41299.90705097708,23919.788263798753,21340.306559860583,20074.9942729643,20140.697450221378,18405.391597282796,21828.856992593777,32277.76164100459,20884.12287286894,20785.952532350453,28334.2707213046,36499.200446229996,282053.6953827292,244662.13177300853,
22278.004647047623,33597.873790089725,32738.02686901695,20967.848622588957,32312.961308911687,28935.3172185988,45983.88909913536,165687.5656002278,40069.97480881815,56582.46322119696,40861.75538437304,23666.02267832993,21113.906755291944,19862.018195635384,19927.024326369305,18210.12837325433,21597.27414521446,31935.326123176477,20662.56273155877,20565.433882447425,28033.671789611457,36111.97958673771,279061.38122204033,242066.50557319832,
22322.2489341307,33664.59942359689,32803.044839983144,21009.490929818443,32377.13509643468,28992.782979206284,46075.2134534809,166016.62236876047,40149.554084293704,56694.83642455556,40942.907142108415,23713.023579805787,21155.839135086575,19901.46431520577,19966.599548610953,18246.293827042977,21640.16649633081,31998.7499243414,20703.59873868108,20606.276990934868,28089.346875522566,36183.6982535253,279615.5992527931,242547.2514988527,
22544.68988741163,34000.066768742196,33129.92680363539,21218.850264720862,32699.772874402675,29281.695727343453,46534.35242435511,167670.9760967006,40549.643927869416,57259.79981590551,41350.90273975888,23949.323586396975,21366.656828167277,20099.782177667737,20165.566482922877,18428.117934672453,21855.81050598262,32317.617098431787,20909.909861425374,20811.618303584866,28369.25689330202,36544.26838946877,282401.96547572815,244964.23206377155,
22414.821602571858,33804.2099892635,32939.082449938694,21096.619455429936,32511.40641475933,29113.019040269857,46266.29211544595,166705.1104231502,40316.05842573677,56929.955758191834,41112.70160050137,23811.363934134257,21243.57458179832,19983.997740174796,20049.403096110364,18321.96308929854,21729.9104985587,32131.45204033421,20789.458697829024,20691.733346758036,28205.836293892076,36333.75578183629,280775.1939798739,243553.1199649097,
22586.467166007205,34063.071860795346,33191.31945036678,21258.17064674493,32760.368408349175,29335.957265925772,46620.58464201726,167981.68505369965,40624.78595820056,57365.907223955146,41427.52957262129,23993.70377386645,21406.251108657463,20137.028828827737,20202.93503814373,18462.266846047758,21896.311230942712,32377.504464361817,20948.657749910504,20850.1840492321,28421.827603065594,36611.98810924326,282925.28097248316,245418.1721720626,
22432.373121859328,33830.67976244056,32964.87480069581,21113.138780447898,32536.86388155826,29135.81546150674,46302.52009587882,166835.64583461994,40347.627183659555,56974.53372692347,41144.894155405236,23830.00899055099,21260.208977361144,19999.6458469497,20065.1024173623,18336.309770001513,21746.925710635463,32156.6119907554,20805.737506189882,20707.935633056186,28227.922362142323,36362.20626994181,280995.04990020907,243743.82981566747,
22590.37616313185,34068.96709217357,33197.06380920523,21261.849758104952,32766.03818330642,29341.03438452773,46628.653178365836,168010.75732600503,40631.81681301874,57375.83543294608,41434.69935675753,23997.856318767437,21409.95584802277,20140.51390629524,20206.43152187414,18465.4620756286,21900.10078408588,32383.10797778089,20952.28329445926,20853.792551123857,28426.746514976912,36618.32447673246,282974.24631538877,245460.64623063512,
22728.481613281598,34277.246494093415,33400.012861842195,21391.83330997921,32966.35217632061,29520.409740310766,46913.71576831883,169037.88503308484,40880.21796007543,57726.60053410969,41688.00889729645,24144.566348100252,21540.844841137594,20263.64221187059,20329.962812415593,18578.350012233204,22033.986260594553,32581.080940790613,21080.37432291982,20981.281459976235,28600.532404835216,36842.18928310262,284704.1991672564,246961.2610409832,
22650.661591679345,34159.88466992839,33285.65459688422,21318.58983693869,32853.47872167638,29419.33484394128,46753.08795179108,168459.11641630286,40740.24822963383,57528.95049408396,41545.273372410054,24061.897795631347,21467.09116768989,20194.261551010844,20260.35507652924,18514.739621363922,21958.54412081777,32469.526615878938,21008.197253940667,20909.443674934577,28502.60707539836,36716.04535432342,283729.4007928458,246115.69066826202,
23120.613475085636,34868.627859287226,33976.259416743575,21760.90413336153,33535.11683362328,30029.721951731073,47723.11267486917,171954.2760926049,41585.51962748958,58722.55088962444,42407.24728822564,24561.129755881928,21912.486543214654,20613.248484857537,20680.71330704524,18898.88013402044,22414.136074486323,33143.19855807282,21444.071580458665,21343.26907982354,29093.974079088595,37477.82330926994,289616.16775285895,251222.05508491458,
23487.791458697335,35422.37581595265,34515.83568866002,22106.488601086192,34067.68732931627,30506.62334392545,48481.00243858649,174685.07838888167,42245.93840317302,59655.12250375665,43080.715903865625,24951.184548705995,22260.478288049886,20940.60705700411,21009.143286635317,19199.012857903672,22770.09450513508,33669.545007751105,21784.624436974445,21682.221093915046,29556.01487870328,38073.00784482224,294215.55611300917,255211.70733719002,
23652.23029437008,35670.369087102925,34757.4822412061,22261.256887954194,34306.196379788176,30720.20126298198,48820.41960376644,175908.05462954624,42541.70367063703,60072.77006775529,43382.325477317325,25125.86864972333,22416.32466201154,21087.212967091036,21156.229021222636,19333.425807114814,22929.508719756628,33905.26665013889,21937.13934176162,21834.019069376136,29762.937555206387,38339.55828195343,296275.3693384931,256998.45327617618,
23396.90432876118,35285.30724230267,34382.2750152946,22020.946488476235,33935.860787413905,30388.576509056013,48293.40288603515,174009.12614171716,42082.46572845706,59424.284160360665,42914.013017773395,24854.634749371864,22174.34030499751,20859.576378667294,20927.847404087253,19124.721361432807,22681.984537810742,33539.25909656223,21700.327793107554,21598.320704671023,29441.64646865505,37925.682524042815,293077.07497804577,254224.15345641022,
23319.544786268576,35168.639875260444,34268.59343470325,21948.136414046494,33823.655231169454,30288.09969628159,48133.72554153782,173433.78223302268,41943.324231361126,59227.803661445054,42772.122092079626,24772.455365893828,22101.023049134685,20790.6062592631,20858.651553312025,19061.48736799376,22606.988806665562,33428.36486445386,21628.57781257912,21526.90800045836,29344.300586095524,37800.285018135466,292108.04471161426,253383.58651962187,
23499.446852356024,35439.9535322393,34532.96355072902,22117.458548069506,34084.59280583,30521.761706546567,48505.060263239066,174771.762714162,42266.90218954841,59684.72528432295,43102.09393354716,24963.566124840014,22271.524649643066,20950.998456260633,21019.568695761936,19208.54002239296,22781.39375460133,33686.25291330555,21795.43466466087,21692.98050578605,29570.681518987414,38091.90088953367,294361.5552859428,255338.35155235825,
23735.36448964954,35795.745315579916,34879.64980342327,22339.502011321263,34426.7777369641,30828.178361929335,48992.01637271598,176526.3461979436,42691.23165410661,60283.917233821034,43534.80812580425,25214.18247234788,22495.11482635147,21161.331494557046,21230.59013021479,19401.380024390135,23010.10265241523,34024.43879685037,22014.245238466196,21910.762513121517,29867.550009592713,38474.31632740924,297316.7347448219,257901.7659589664,
23820.910718652383,35924.75917704513,35005.361903227924,22420.017318162383,34550.85760999072,30939.288280087123,49168.59180528451,177162.5767156367,42845.098003245184,60501.19056834774,43691.71486583552,25305.058609044223,22576.190987841197,21237.60047752665,21307.10873290728,19471.305847490996,23093.03491628423,34147.06857295,22093.588265421433,21989.732571002525,29975.197662275226,38612.984207428846,298388.31405374507,258831.287118862,
